feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_infantis	Pore	Pore	0.0115469242787716	0.284497550697078	246	52	0.967660590710918	0.995069162155855
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_sanguinis	Texture	Texture	0.00479715250229185	0.332826272168879	246	82	0.988512414514152	0.995069162155855
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Lautropia.s__Lautropia_mirabilis	Hemoglobin	Hemoglobin	-0.00617266190828914	0.262087383221295	246	53	0.981230126232141	0.995069162155855
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Ralstonia.s__Ralstonia_pickettii	Wrinkle	Wrinkle	0.00723345949047123	0.391179653487534	246	113	0.98526528412777	0.995069162155855
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Neisseriales.f__Neisseriaceae.g__Neisseria.s__Neisseria_flavescens	Poryphyrins	Poryphyrins	0.00775301117117343	0.289550050553736	246	78	0.978661640822099	0.995069162155855
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Neisseriales.f__Neisseriaceae.g__Neisseria.s__Neisseria_sicca	Spot	Spot	0.00770951004421358	0.381908822947787	246	60	0.983911534476792	0.995069162155855
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Escherichia.s__Escherichia_coli	Pore	Pore	0.0155948595981719	0.472103604313739	246	93	0.973685950305054	0.995069162155855
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Escherichia.s__Escherichia_coli	Spot	Spot	0.00909683098794358	0.615702565846917	246	93	0.988227597679945	0.995069162155855
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Haemophilus.s__Haemophilus_parainfluenzae	Wrinkle	Wrinkle	0.0120747405949847	0.304353348772804	246	98	0.968387253690107	0.995069162155855
k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Ortervirales.f__Retroviridae.g__Retroviridae_unclassified.s__Human_endogenous_retrovirus_K	Texture	Texture	-0.00241436799168805	0.170555783859352	246	246	0.988717656865499	0.995069162155855
k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Viruses_unclassified.f__Papillomaviridae.g__Betapapillomavirus.s__Betapapillomavirus_1	Poryphyrins	Poryphyrins	-0.00926661855049855	0.23073761340503	246	54	0.968000228398776	0.995069162155855
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Escherichia.s__Escherichia_coli	Poryphyrins	Poryphyrins	-0.00280720898009522	0.299604465343865	246	93	0.992532205029639	0.996773795649424
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Escherichia.s__Escherichia_coli	Texture	Texture	0.00155372458469785	0.317865689247904	246	93	0.996104253596949	0.998228143263467
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Ralstonia.s__Ralstonia_sp_MD27	UVspot	UVspot	0.000791229751040288	0.423955160006333	246	88	0.998512514305887	0.998512514305887
